line_id,point_index,surface_x_mm,surface_y_mm,surface_z_mm,tcp_x_mm,tcp_y_mm,tcp_z_mm,normal_x,normal_y,normal_z,qx,qy,qz,qw,surface_angle_deg,cumulative_distance_mm,process_on
0,0,39.95149796476757,-29.196168197872034,37.73338317871094,38.80581243841904,-30.051972312073453,39.131597751954764,-0.5728427631742652,-0.42790205710070955,0.6991072866219131,0.9118455197793078,0.13450424294185145,0.3412961347102293,-0.18429135932240687,45.644574710565664,0.0,1
0,1,39.027618432256276,-29.57885163023712,36.73950958251953,37.894558158023486,-30.444120910693414,38.14217971025953,-0.5665301371163957,-0.4326346402281461,0.7013350638700027,0.912615528999726,0.13341824524236376,0.3378203197679954,-0.1876430111057909,45.46578525798143,1.4011113261161097,1
0,2,38.103738899745,-29.961535062602213,35.76428031921387,36.987716487526335,-30.839402873274313,37.172769610054026,-0.5580112061093312,-0.43893390533605003,0.7042446454200791,0.9136152814807816,0.13202060503887894,0.3331422436440188,-0.192077908125296,45.23144763868132,2.7861620788585224,1
0,3,37.1798593672337,-30.3442184949673,34.79951858520508,36.085434064428824,-31.237760108519545,36.215080890944705,-0.5472126514024396,-0.4467708067761231,0.7077811528698149,0.9148207733913958,0.13035923061477364,0.3272329119330748,-0.19755516928922168,44.94533060534219,4.160923782068279,1
0,4,36.255979834722424,-30.726901927332392,33.85159683227539,35.183573734896285,-31.63610247163582,35.274024168659935,-0.5362030499130711,-0.45460027215171334,0.711213668192273,0.9159810178917931,0.1287851270840348,0.3212325728196496,-0.20298472864610279,44.66625130583197,5.5238678186284575,1
0,5,35.33210030221113,-31.109585359697483,32.919029235839844,34.282134991760486,-32.03440872627691,34.348110964601005,-0.5249826552253213,-0.4624116832897136,0.7145408643805791,0.9170958486234039,0.12730136145386703,0.3151427077456067,-0.2083618044759585,44.39441603916587,6.876108530026814,1
0,6,34.40822076969985,-31.49226879206257,31.9984130859375,33.381110488155436,-32.432675957544284,33.433919558460836,-0.5135551407722081,-0.47020358274085733,0.717753236261669,0.9181633307573213,0.12590757000060204,0.3089673638120783,-0.2136879733821732,44.13070634969145,8.220060862015806,1
0,7,33.48434123718856,-31.87495222442766,31.095428466796875,32.48049687581554,-32.83088168763088,32.5371272423806,-0.5019221806865087,-0.47796473160160846,0.7208493877918619,0.9191832841023201,0.12460651717628708,0.3027086522741081,-0.21895839317656263,43.875347938934375,9.551942666226026,1
0,8,32.56046170467727,-32.25763565679275,30.204715728759766,31.580287849697484,-33.22902510114279,31.65235579501221,-0.49008692748989513,-0.4856947221750203,0.7238200331262215,0.9201538674415712,0.12339723171704563,0.2963701291728477,-0.22417566766033925,43.62922318763556,10.875466365487089,1
0,9,31.636582172165987,-32.64031908915784,29.329036712646484,30.680474003260812,-33.62708237035963,30.782362345883808,-0.478054084452588,-0.49338164060089545,0.7266628166186616,0.9210746506275342,0.12228203580533294,0.2899554015070083,-0.22933481381503948,43.39264909324256,12.188860118076867,1
